date,portfolio_value,benchmark_value,position,signal,prediction,actual,cash,position_size,pnl,cumulative_return,benchmark_return,price,consecutive_losses
2023-04-12,117133.33,111409.57,1,1,0.014066505863753158,0.016652919488710616,0.0,117019.46,1916.8,0.1713332863493009,0.11409567333261177,9468.61,0.0
2023-04-13,121502.91,110321.19,1,1,0.017601170046391824,0.03734064553423533,0.0,121389.05,4369.58,0.21502910969483607,0.10321193751676692,9376.11,0.0
2023-04-14,124555.83,111323.2,1,1,0.013271402734956472,0.025149900594740426,0.0,124441.97,3052.92,0.2455583342396334,0.11323203418787336,9461.27,0.0
2023-04-17,128253.81,111119.06,1,1,0.014340696472270154,0.029716473667714238,0.0,128139.95,3697.98,0.2825380991958336,0.1111905983348473,9443.92,0.0
2023-04-18,131098.34,112156.96,1,1,0.013015114317453343,0.022198606187704195,0.0,130984.47,2844.53,0.31098338107057266,0.12156956413285443,9532.13,0.0
2023-04-19,131925.91,113264.86,1,1,0.01180652275542772,0.006318114247545026,0.0,131812.05,827.57,0.31925912976584686,0.13264861888334054,9626.29,0.0
2023-04-20,131096.38,114440.66,1,1,0.008010666892927345,-0.006293297910184958,0.0,130982.52,-829.53,0.31096380486748765,0.1444065834247174,9726.22,0.0
2023-04-21,129668.92,114122.97,0,0,0.003843977601472641,-0.00903784015621878,129668.92,0.0,-1183.8,0.29668918324751736,0.14122970918657898,9699.22,1.0
2023-04-24,129668.92,114421.13,0,0,0.0005363552853985733,-0.015909203089908397,129668.92,0.0,0.0,0.29668918324751736,0.1442112644900763,9724.56,1.0
2023-04-25,129668.92,114646.68,1,1,0.00642886526280032,-0.021238273228014193,0.0,129539.25,0.0,0.29668918324751736,0.14646684519915462,9743.73,1.0
2023-04-26,129740.19,113980.48,1,1,0.00744066119473503,0.0005502156990062623,0.0,129610.52,71.27,0.29740192853412634,0.13980482225976956,9687.11,1.0
2023-04-27,128719.13,113720.45,1,1,0.012072725176383064,-0.007877901833521106,0.0,128589.46,-1021.06,0.28719133869260766,0.13720449186484882,9665.01,1.0
2023-04-28,130685.66,113091.55,1,1,0.011108367814801519,0.015293042960768055,0.0,130555.99,1966.52,0.30685658081057615,0.13091545749342273,9611.56,1.0
2023-05-01,131055.37,112600.78,1,1,0.007270968616616338,0.0028318103209559187,0.0,130925.7,369.71,0.3105536787863125,0.1260077751055428,9569.85,1.0
2023-05-02,132754.13,112211.79,1,1,0.02011695604264058,0.012975015702348491,0.0,132624.46,1698.76,0.3275413087848219,0.12211786909395553,9536.79,1.0
2023-05-03,133907.08,114043.2,1,1,0.014249946034953713,0.008693373392045789,0.0,133777.42,1152.95,0.33907084847221003,0.1404319607667798,9692.44,1.0
2023-05-04,137244.94,112824.57,1,1,0.011741033965205486,0.024950802336458855,0.0,137115.27,3337.85,0.3724493870914515,0.1282457065132982,9588.87,1.0
2023-05-05,139064.23,114821.06,1,1,0.010034878846358451,0.01326836466483261,0.0,138934.57,1819.3,0.39064234109846674,0.14821059616986618,9758.55,1.0
2023-05-08,144025.05,112919.64,1,1,0.011611187346854995,0.03570613580356263,0.0,143895.38,4960.82,0.4402505056238407,0.12919641554456335,9596.95,1.0
2023-05-09,147025.09,113667.74,1,1,0.010291551130768373,0.020848752604670784,0.0,146895.42,3000.04,0.4702508977523574,0.1366773660653355,9660.53,1.0
2023-05-10,150649.58,115034.62,1,1,0.009396431590235987,0.024673969744392288,0.0,150519.91,3624.49,0.5064958294504892,0.15034616162994832,9776.7,1.0
2023-05-11,152942.23,115639.63,0,0,0.0020503033048930837,0.0171100881959112,152942.23,0.0,2575.41,0.5294222770793146,0.15639634212346995,9828.12,0.0
2023-05-12,152942.23,116344.55,0,0,0.004456828886072384,0.015979927245366454,152942.23,0.0,0.0,0.5294222770793146,0.16344547307187268,9888.03,0.0
2023-05-15,152942.23,116951.57,1,1,0.0074474999763990985,0.002681189019298591,0.0,152789.29,0.0,0.5294222770793146,0.16951565610689373,9939.62,0.0
2023-05-16,153145.8,116037.57,1,1,0.006776780288203342,0.0013323950460051304,0.0,152992.86,203.58,0.5314580339498798,0.16037567126176044,9861.94,0.0
2023-05-17,149106.11,117872.98,-1,-1,-0.005159173728070244,-0.024429198447184164,0.0,148957.01,-3737.49,0.49106112832621235,0.17872976801758342,10017.93,1.0
2023-05-18,153604.13,117618.24,0,0,0.00015194714419406252,-0.03222998955611489,153604.13,0.0,4800.88,0.5360413160118684,0.1761823855266317,9996.28,0.0
2023-05-19,153604.13,118203.72,0,0,-0.0005781332921385138,-0.03834147584520864,153604.13,0.0,0.0,0.5360413160118684,0.18203724708551222,10046.04,0.0
2023-05-22,153604.13,117265.13,0,0,0.0006554543040168305,-0.03895539655257185,153604.13,0.0,0.0,0.5360413160118684,0.17265134864194523,9966.27,0.0
2023-05-23,153604.13,116192.18,1,1,0.007704238129301229,-0.017015558354970373,0.0,153450.53,0.0,0.5360413160118684,0.16192175005765444,9875.08,0.0
2023-05-24,150726.89,114993.43,1,1,0.006216558472802747,-0.01875025580157985,0.0,150573.29,-2877.24,0.5072689495824475,0.14993434459907862,9773.2,0.0
2023-05-25,148201.7,113827.4,0,0,0.0048231693090463185,-0.014765197796177465,148201.7,0.0,-2223.24,0.4820169635836207,0.1382740395250221,9674.1,1.0
2023-05-26,148201.7,113671.62,1,1,0.009335747230275939,-0.010453520701055541,0.0,148053.49,0.0,0.4820169635836207,0.136716194528246,9660.86,1.0
2023-05-29,147232.81,112697.03,1,1,0.010424396741700063,-0.00654414321107788,0.0,147084.61,-968.88,0.4723281308639335,0.12697025033769008,9578.03,1.0
2023-05-30,143968.09,114215.1,1,1,0.017118533770154883,-0.022196238816118097,0.0,143819.89,-3264.73,0.43968087925804195,0.14215100271563905,9707.05,1.0
2023-05-31,144187.04,112837.28,1,1,0.016151574684038543,0.0015224271242288978,0.0,144038.84,218.96,0.4418704322160341,0.12837278148282377,9589.95,1.0
2023-06-01,145317.29,112146.72,1,1,0.019043254669601637,0.007846811439410795,0.0,145169.09,1130.25,0.4531728885100319,0.12146719818518119,9531.26,1.0
2023-06-02,143943.93,112483.35,1,1,0.018286881484880727,-0.009460379691355714,0.0,143795.73,-1373.35,0.4394393416707273,0.12483350825751986,9559.87,1.0
2023-06-05,143185.16,111959.52,1,1,0.014530882829117122,-0.00527673706169518,0.0,143036.96,-758.77,0.43185161896230917,0.11959519562485599,9515.35,1.0
2023-06-06,144967.17,111679.95,1,1,0.011493096688601741,0.012458397381260644,0.0,144818.97,1782.01,0.44967173186608506,0.11679954629529399,9491.59,1.0
2023-06-07,146237.81,113009.06,1,1,0.011882414855594353,0.008773966505458475,0.0,146089.61,1270.64,0.4623780999181891,0.13009064681159477,9604.55,1.0
2023-06-08,144936.0,113026.71,1,1,0.0054284091895816945,-0.008911050848163238,0.0,144787.8,-1301.81,0.4493599806390982,0.1302671398248247,9606.05,1.0
2023-06-09,145670.85,111419.22,0,0,-0.00011630849841083677,0.007106024333037864,145670.85,0.0,1028.87,0.4567084530969453,0.11419215617984402,9469.43,0.0
2023-06-12,145670.85,111368.74,0,0,0.0010128690579162525,0.0001870019883489782,145670.85,0.0,0.0,0.4567084530969453,0.11368738616200644,9465.14,0.0
2023-06-13,145670.85,113071.31,0,0,-0.004376267599058469,-0.012420602216061893,145670.85,0.0,0.0,0.4567084530969453,0.1307130788382524,9609.84,0.0
2023-06-14,145670.85,114000.6,0,0,-0.0022423585913898744,-0.015624193658257624,145670.85,0.0,0.0,0.4567084530969453,0.1400060242948515,9688.82,0.0
2023-06-15,145670.85,112019.53,-1,-1,-0.005098640230758557,0.006338986077338626,0.0,145525.17,0.0,0.4567084530969453,0.12019527186983775,9520.45,0.0
2023-06-16,146712.0,112210.96,-1,-1,-0.011445303634037642,-0.007154451425647301,0.0,146566.33,1041.15,0.46711998101608826,0.12210963275333808,9536.72,0.0
2023-06-19,146294.14,111389.56,-1,-1,-0.008392997764943302,0.0028509830557172933,0.0,146148.47,-417.86,0.46294139986062394,0.11389564791761775,9466.91,0.0
2023-06-20,145224.34,111666.89,-1,-1,-0.011298348133012873,0.007319966956360613,0.0,145078.67,-1069.8,0.452243380212294,0.11666894146550388,9490.48,0.0
2023-06-21,145693.55,112219.43,0,0,-0.004695303637494742,-0.0052435454377695034,145693.55,0.0,760.73,0.45693554365548333,0.12219434939968851,9537.44,0.0
2023-06-22,145693.55,112729.62,0,0,-0.0025627790181664573,-0.01014946559786234,145693.55,0.0,0.0,0.45693554365548333,0.12729617410212116,9580.8,0.0
2023-06-23,145693.55,111408.16,0,0,-0.00014798763949510924,0.014480661647211068,145693.55,0.0,0.0,0.45693554365548333,0.11408155389155333,9468.49,0.0
2023-06-26,145693.55,111707.13,0,0,0.0014486388209560786,-0.004160566258334275,145693.55,0.0,0.0,0.45693554365548333,0.11707134553566807,9493.9,0.0
2023-06-27,145693.55,112484.29,0,0,-0.0004080954664857357,-0.008415315979686144,145693.55,0.0,0.0,0.45693554365548333,0.12484292121822553,9559.95,0.0
2023-06-28,145693.55,111631.01,0,0,0.002054494208202656,0.002938625107115289,145693.55,0.0,0.0,0.45693554365548333,0.11631007233860306,9487.43,0.0
2023-06-29,145693.55,111585.47,0,0,0.004576687357688758,-0.012899164448793465,145693.55,0.0,0.0,0.45693554365548333,0.11585472036446984,9483.56,0.0
2023-06-30,145693.55,113021.42,1,1,0.005251569004044322,-0.030928833180644655,0.0,145547.86,0.0,0.45693554365548333,0.13021419192085595,9605.6,0.0
2023-07-03,143463.75,111242.37,0,0,0.0013118659217748068,-0.013332416652563794,143463.75,0.0,-1940.5,0.4346374873187079,0.11242369618728029,9454.4,1.0
2023-07-04,143463.75,111537.7,0,0,0.003931603924389935,-0.019657154913233832,143463.75,0.0,0.0,0.4346374873187079,0.11537701260866089,9479.5,1.0
2023-07-05,143463.75,111959.05,0,0,0.0012592592258765458,-0.0189305445644965,143463.75,0.0,0.0,0.4346374873187079,0.11959048914450308,9515.31,1.0
2023-07-06,143463.75,110146.11,0,0,-0.0015202661253835592,-0.008761669139632389,143463.75,0.0,0.0,0.4346374873187079,0.10146112682552601,9361.23,1.0
2023-07-07,143463.75,109525.8,-1,-1,-0.006921766848241872,-0.010729966450054973,0.0,143320.28,0.0,0.4346374873187079,0.09525798572053872,9308.51,1.0
2023-07-10,144366.33,109759.24,0,0,-0.000938211570034207,-0.00830693531010307,144366.33,0.0,1190.55,0.44366326481800233,0.09759239997552635,9328.35,0.0
2023-07-11,144366.33,109345.19,-1,-1,-0.008608193262389666,0.016444352620637037,0.0,144221.96,0.0,0.44366326481800233,0.09345187388515246,9293.16,0.0
2023-07-12,140323.09,109839.6,-1,-1,-0.008942760348711009,0.028034810255399334,0.0,140178.72,-4043.24,0.4032309119418412,0.0983960314957665,9335.18,0.0
2023-07-13,135214.14,109181.05,-1,-1,-0.00728678408980959,0.03644599055307518,0.0,135069.77,-5108.95,0.35214138711913723,0.09181048886211414,9279.21,0.0
2023-07-14,128296.69,108350.59,-1,-1,-0.011975875761452585,0.05121391564217492,0.0,128152.32,-6917.45,0.28296686783158437,0.08350590427960254,9208.63,0.0
2023-07-17,124559.28,108847.48,-1,-1,-0.008323390040924953,0.029163775043617557,0.0,124414.92,-3737.41,0.24559281338042332,0.08847477091206893,9250.86,0.0
2023-07-18,123507.47,111143.3,1,1,0.005677523529943046,0.006300034512035868,0.0,123383.96,-783.82,0.23507465656422516,0.11143298207301632,9445.98,1.0
2023-07-19,123002.8,112918.94,0,0,-0.0008456486502144197,-0.0020913024948706616,123002.8,0.0,-258.03,0.23002799086163547,0.12918935582403412,9596.89,2.0
2023-07-20,123002.8,113160.26,0,0,0.0016274418748469768,-0.009535841287666047,123002.8,0.0,0.0,0.23002799086163547,0.13160260362493123,9617.4,2.0
2023-07-21,123002.8,113899.65,1,1,0.00759287683542355,-0.016648347561630694,0.0,122879.8,0.0,0.23002799086163547,0.13899648425917652,9680.24,2.0
2023-07-24,122573.57,112021.88,0,0,0.004310373984794739,-0.0014935955003071433,122573.57,0.0,-183.53,0.22573567312688086,0.12021880427160155,9520.65,3.0
2023-07-25,122573.57,111843.5,1,1,0.01234685468640534,0.01233392492128238,12257.36,110205.89,0.0,0.22573567312688086,0.11843504821789116,9505.49,3.0
2023-07-26,122431.45,112682.79,1,1,0.006189825531874122,-0.0012895721126637838,12257.36,110063.78,-142.12,0.2243144886465628,0.12682787930701786,9576.82,3.0
2023-07-27,122986.75,112081.18,1,1,0.005892851185840171,0.005045303804763757,12257.36,110619.08,555.31,0.22986754052086283,0.12081182079605424,9525.69,3.0
2023-07-28,122427.79,112003.41,1,1,0.007839328303030614,-0.005053009324430535,12257.36,110060.12,-558.96,0.22427794803776327,0.12003407491775434,9519.08,3.0
2023-07-31,122661.31,111854.57,1,1,0.006729622367108875,0.002121721824070555,12257.36,110293.64,233.52,0.22661311766290645,0.11854565050618199,9506.43,3.0
2023-08-01,120845.77,113222.97,1,1,0.007876632551978187,-0.01646102509371039,12257.36,108478.09,-1815.55,0.20845765409924905,0.13222974213194147,9622.73,3.0
2023-08-02,119998.19,112537.48,1,1,0.0065486744982389804,-0.007813292320431708,12257.36,107630.52,-847.57,0.19998194363109012,0.12537475349809146,9564.47,3.0
2023-08-03,119872.28,112646.67,1,1,0.006667327266049697,-0.001169865517691715,12257.36,107504.61,-125.91,0.19872281127447103,0.12646665693994058,9573.75,3.0
2023-08-04,121106.13,111437.45,1,1,0.00532001769817523,0.011477164981871013,12257.36,108738.46,1233.85,0.21106129251904596,0.11437453229351494,9470.98,3.0
2023-08-07,122632.55,112091.89,1,1,0.0065451171635594555,0.014037537001658551,12257.36,110264.88,1526.42,0.22632549355860218,0.12091889322408024,9526.6,3.0
2023-08-08,126703.96,111359.21,1,1,0.012637008530237769,0.03692390269570067,12257.36,114336.29,4071.41,0.2670395892332458,0.11359207993486227,9464.33,3.0
2023-08-09,132587.32,111658.19,1,1,0.008704828605534645,0.05145662578742938,12257.36,120219.65,5883.36,0.32587318404997817,0.11658187157897715,9489.74,3.0
2023-08-10,137510.61,112514.88,1,1,0.008767288335332747,0.040952465608023125,12257.36,125142.94,4923.29,0.3751060930123611,0.12514884244115718,9562.55,3.0
2023-08-11,142126.29,112716.44,1,1,0.005272050238518625,0.036883277938302816,12257.36,129758.62,4615.68,0.4212629100499468,0.12716439265224297,9579.68,3.0
2023-08-14,147560.84,113665.38,0,0,0.004389860878371003,0.04377593726094231,147560.84,0.0,5680.31,0.475608409946255,0.13665383366357142,9660.33,0.0
2023-08-15,147560.84,115471.02,1,1,0.008216067450781978,0.041076892821223954,0.0,147413.28,0.0,0.475608409946255,0.15471024553708018,9813.79,0.0
2023-08-16,150890.25,117403.74,1,1,0.0069392442974410724,0.02258557533786676,0.0,150742.69,3329.41,0.5089025473933739,0.17403740710584403,9978.05,0.0
2023-08-17,155261.03,117122.65,1,1,0.008147236431662633,0.028994912679723983,0.0,155113.47,4370.77,0.5526102598602621,0.17122646171513553,9954.16,0.0
2023-08-18,159604.76,116873.79,1,1,0.00966610128173571,0.028003596090208305,0.0,159457.2,4343.73,0.5960476081210029,0.16873791022859383,9933.01,0.0
2023-08-21,160833.02,118641.19,-1,-1,-0.00787664105068286,0.009637794276034839,0.0,160672.19,1536.82,0.6083302164459947,0.18641192057343753,10083.22,0.0
2023-08-22,162076.01,120214.22,-1,-1,-0.031199863910328616,-0.007736194211361291,0.0,161915.18,1242.99,0.6207601290015113,0.20214215453257595,10216.91,0.0
2023-08-23,164271.29,120055.37,-1,-1,-0.02539753333488945,-0.013558212401540315,0.0,164110.46,2195.28,0.6427129329997752,0.20055371741350667,10203.41,0.0
2023-08-24,164184.61,120518.61,-1,-1,-0.028056000284604178,0.0005281769207188258,0.0,164023.78,-86.68,0.6418461394240995,0.20518607070074796,10242.78,0.0
2023-08-25,165497.46,120146.68,-1,-1,-0.018385037293290683,-0.008003979955284235,0.0,165336.62,1312.84,0.654974569970897,0.20146677460194945,10211.17,0.0
2023-08-28,168077.61,119784.63,-1,-1,-0.010251595688740976,-0.015605477191465877,0.0,167916.78,2580.16,0.6807761391145247,0.1978463145905598,10180.4,0.0
2023-08-29,171036.54,119284.21,0,0,-0.003943052404612261,-0.019598791462111964,171036.54,0.0,3290.97,0.7103653911459492,0.1928421493554476,10137.87,0.0
2023-08-30,171036.54,118427.64,0,0,0.001115690687430192,-0.000957767804893539,171036.54,0.0,0.0,0.7103653911459492,0.18427635511335552,10065.07,0.0
2023-08-31,171036.54,120582.26,-1,-1,-0.009051645267867794,-0.016599028706532626,0.0,170865.5,0.0,0.7103653911459492,0.20582262216846386,10248.19,0.0
2023-09-01,171807.33,119185.03,0,0,-0.003931485240811733,-0.006518622944605146,171807.33,0.0,1113.81,0.7180733105064931,0.19185025862109542,10129.44,0.0
2023-09-04,171807.33,117915.34,0,0,-0.00020416167264672653,-0.017106170415096322,171807.33,0.0,0.0,0.7180733105064931,0.17915335124933524,10021.53,0.0
2023-09-05,171807.33,116946.39,0,0,0.0029447619642195793,-0.021418265893162314,171807.33,0.0,0.0,0.7180733105064931,0.16946388482301292,9939.18,0.0
2023-09-06,171807.33,118314.21,0,0,-0.0006494127007243807,-0.034619106293813484,171807.33,0.0,0.0,0.7180733105064931,0.1831420933483314,10055.43,0.0
2023-09-07,171807.33,118580.71,0,0,0.0006165046214399053,-0.02814127294087765,171807.33,0.0,0.0,0.7180733105064931,0.18580713784810302,10078.08,0.0
2023-09-08,171807.33,118408.1,0,0,0.002461228790045657,-0.031617513347861226,171807.33,0.0,0.0,0.7180733105064931,0.1840810361787144,10063.41,0.0
2023-09-11,171807.33,115898.26,1,1,0.005947525762571336,-0.023695190911767305,0.0,171635.52,0.0,0.7180733105064931,0.15898255307733228,9850.1,0.0
2023-09-12,172397.43,114441.6,1,1,0.012907298651234762,0.0034381008194277474,0.0,172225.62,590.1,0.7239743128539258,0.14441599638542305,9726.3,0.0
2023-09-13,169807.83,114218.28,1,1,0.009742619342254248,-0.015036075868519738,0.0,169636.03,-2589.6,0.6980783373711195,0.14218277145802058,9707.32,0.0
2023-09-14,164485.7,115243.7,1,1,0.014695962957859236,-0.03137382625093543,0.0,164313.9,-5322.13,0.6448570251874908,0.1524370155266786,9794.47,0.0
2023-09-15,160811.19,114664.33,1,1,0.014153494942203804,-0.022362735410041634,0.0,160639.39,-3674.51,0.6081119435647327,0.14664333821238454,9745.23,0.0
2023-09-18,161564.39,113152.02,1,1,0.013785889677787192,0.00468871858329778,0.0,161392.58,753.19,0.6156438723562894,0.13152024021875738,9616.7,0.0
2023-09-19,163976.58,114835.06,1,1,0.006717146537570747,0.014946094875478266,0.0,163804.77,2412.19,0.6397657604708098,0.14835061396036195,9759.74,0.0
2023-09-20,170436.06,112500.88,0,0,0.001598268950851341,0.041524427487303006,170436.06,0.0,6801.9,0.7043606128869688,0.12500882465066154,9561.36,0.0
2023-09-21,170436.06,111628.07,-1,-1,-0.005968540030918998,0.05108788913038431,0.0,170265.63,0.0,0.7043606128869688,0.11628065683639813,9487.18,0.0
2023-09-22,161610.14,112100.13,0,0,-0.0037485523431782207,0.04988506712289942,161610.14,0.0,-8493.71,0.6161014117113227,0.12100125663025406,9527.3,1.0
2023-09-25,161610.14,113682.56,0,0,-0.0025735251182481497,0.03974832820833396,161610.14,0.0,0.0,0.6161014117113227,0.1368256201964486,9661.79,1.0
2023-09-26,161610.14,116551.4,0,0,0.0009056928471782924,0.02012899760842579,161610.14,0.0,0.0,0.6161014117113227,0.16551397118692737,9905.61,1.0
2023-09-27,161610.14,117172.42,1,1,0.007273191885956037,-0.0014510377681531406,0.0,161448.53,0.0,0.6161014117113227,0.1717241720124439,9958.39,1.0
2023-09-28,159499.4,117330.91,1,1,0.014957677118957192,-0.013073789644058476,0.0,159337.79,-2110.74,0.5949939703810431,0.17330907927124864,9971.86,1.0
2023-09-29,155762.61,117692.25,1,1,0.013531717993564087,-0.023451972842979396,0.0,155601.0,-3736.79,0.5576261158693698,0.17692247956210908,10002.57,1.0
2023-10-02,151875.15,118201.25,1,1,0.01248015998395181,-0.02498350061667376,0.0,151713.54,-3887.46,0.5187515387136163,0.18201253806365988,10045.83,1.0
2023-10-03,145580.81,118897.46,1,1,0.01709392043174448,-0.04148837209302325,0.0,145419.2,-6294.35,0.4558080591753233,0.18897459912553605,10105.0,1.0
2023-10-04,140290.11,117002.4,0,0,0.004152941672292248,-0.03430531559924954,140290.11,0.0,-4988.65,0.40290113826692975,0.17002395598499584,9943.94,2.0
2023-10-05,140290.11,115796.95,-1,-1,-0.005818756234315953,-0.008203026167785565,0.0,140149.82,0.0,0.40290113826692975,0.15796948318139242,9841.49,2.0
2023-10-06,139453.53,114932.13,0,0,-0.004497338290795467,0.003972158038654916,139453.53,0.0,-556.7,0.3945353333752515,0.14932132553312652,9767.99,3.0
2023-10-09,139453.53,115248.17,1,1,0.009225358608483235,0.006330877961377768,13945.35,125382.67,0.0,0.3945353333752515,0.15248172709003033,9794.85,3.0
2023-10-10,142366.95,113964.6,1,1,0.006405410969448961,0.023236173516585135,13945.35,128296.09,2913.41,0.4236694685599528,0.13964597854786262,9685.76,3.0
2023-10-11,147181.36,112988.59,0,0,-0.00269032965815211,0.03954363358225366,147181.36,0.0,5073.29,0.47181362686071515,0.12988591491624815,9602.81,0.0
2023-10-12,147181.36,114847.06,0,0,4.2285705002873116e-05,0.027800089337305822,147181.36,0.0,0.0,0.47181362686071515,0.14847062920935844,9760.76,0.0
2023-10-13,147181.36,115388.66,0,0,0.0031412231261464226,0.023237981031509758,147181.36,0.0,0.0,0.47181362686071515,0.15388661147534047,9806.79,0.0
2023-10-16,147181.36,115977.79,1,1,0.011964696082246516,0.01670105895792351,0.0,147034.18,0.0,0.47181362686071515,0.15977794825695513,9856.86,0.0
2023-10-17,148703.66,116612.7,1,1,0.011508856411938991,0.010353331005910738,0.0,148556.47,1522.29,0.48703656234495635,0.1661269902528792,9910.82,0.0
2023-10-18,149230.17,117456.57,1,1,0.013837708401437112,0.003544188152514227,0.0,149082.99,526.51,0.4923016833271558,0.1745657095254457,9982.54,0.0
2023-10-19,148504.08,118039.82,1,1,0.01989197942558894,-0.004870361269962209,0.0,148356.9,-726.09,0.48504080326966476,0.18039821530265035,10032.11,0.0
2023-10-20,149194.07,118070.06,1,1,0.01125372039791693,0.004650870780134486,0.0,149046.89,689.99,0.491940690933908,0.18070060666531745,10034.68,0.0
2023-10-23,148235.52,117914.75,1,1,0.007140533191369361,-0.00643118581287383,0.0,148088.34,-958.55,0.482355208635641,0.17914746814889426,10021.48,0.0
2023-10-24,147890.79,117820.03,1,1,0.00833556744067578,-0.002327873665667002,0.0,147743.61,-344.73,0.47890789917847665,0.17820028897789364,10013.43,0.0
2023-10-25,147167.85,117872.86,1,1,0.005687128483927736,-0.004893231329457626,0.0,147020.66,-722.94,0.4716784626373844,0.1787285913974952,10017.92,0.0
2023-10-26,148190.32,117464.92,1,1,0.00567698022293457,0.006954649037137273,0.0,148043.14,1022.48,0.48190323389331813,0.17464924955170777,9983.25,0.0
2023-10-27,148840.44,118619.19,0,0,0.00492115806444255,0.006392001071285236,148840.44,0.0,946.29,0.48840444515127396,0.18619189261694438,10081.35,0.0
2023-10-30,148840.44,117156.42,1,1,0.005525642276682664,0.029223573696172345,0.0,148691.6,0.0,0.48840444515127396,0.17156415168044886,9957.03,0.0
2023-10-31,151888.06,117545.76,1,1,0.007424565841050283,0.020496250295291674,0.0,151739.22,3047.62,0.5188806484896707,0.17545758755230084,9990.12,0.0
2023-11-01,153320.97,117296.08,0,0,0.004447203729970388,0.01143556460592432,153320.97,0.0,1735.22,0.5332097366027351,0.17296079972514156,9968.9,0.0
2023-11-02,153320.97,118281.85,1,1,0.007740233837084182,0.015277518034991555,0.0,153167.65,0.0,0.5332097366027351,0.1828185228240765,10052.68,0.0
2023-11-03,154474.81,119377.4,1,1,0.006863784296987502,0.007533173858319309,0.0,154321.49,1153.84,0.5447481221743242,0.19377403246530156,10145.79,0.0
2023-11-06,153983.9,120580.14,1,1,0.008191975662766762,-0.0031811054048542786,0.0,153830.58,-490.91,0.539838992875517,0.20580144300687622,10248.01,0.0
2023-11-07,154246.3,119955.01,1,1,0.0072896362153115814,0.0017057581845005831,0.0,154092.98,262.4,0.5424629705553708,0.1995500604782725,10194.88,0.0
2023-11-08,157491.13,118637.43,0,0,0.003567083995999418,0.023075702426881062,157491.13,0.0,3555.8,0.5749113096427068,0.18637426873061516,10082.9,0.0
2023-11-09,157491.13,120088.91,1,1,0.008391330695199022,0.0068575560489345655,0.0,157333.64,0.0,0.5749113096427068,0.20088905413864355,10206.26,0.0
2023-11-10,160260.49,120276.69,1,1,0.00771617461704634,0.01760185165257644,0.0,160103.0,2769.36,0.6026049435257644,0.20276693979940974,10222.22,0.0
2023-11-13,164764.98,120196.57,1,1,0.00863328422330501,0.02813494514659709,0.0,164607.49,4504.49,0.6476498356602195,0.20196566151934603,10215.41,0.0
2023-11-14,168955.17,120159.62,1,1,0.008623084381979472,0.025455652856808397,0.0,168797.68,4190.19,0.6895517475107851,0.20159620281165144,10212.27,0.0
2023-11-15,169465.06,121375.07,1,1,0.010505056275012909,0.0030206765113318657,0.0,169307.57,509.88,0.6946505794915703,0.21375068832275151,10315.57,0.0
2023-11-16,169188.93,120912.42,1,1,0.011432874637310552,-0.001630945140493889,0.0,169031.44,-276.13,0.6918892659580606,0.2091242181359514,10276.25,0.0
2023-11-17,166050.29,122393.79,0,0,-0.001727856648423789,-0.016653288022187684,166050.29,0.0,-2814.93,0.6605028977895671,0.22393786504638236,10402.15,1.0
2023-11-20,166050.29,123578.29,0,0,-0.003974127063266686,-0.019324333845576636,166050.29,0.0,0.0,0.6605028977895671,0.2357828994742861,10502.82,1.0
2023-11-21,166050.29,123218.36,0,0,-0.0009907100439925788,-0.014198504043551274,166050.29,0.0,0.0,0.6605028977895671,0.23218361862448408,10472.23,1.0
2023-11-22,166050.29,121741.7,1,1,0.010184487335789196,0.010432281503431673,0.0,165884.24,0.0,0.6605028977895671,0.217417036517581,10346.73,1.0
2023-11-23,168442.15,120715.22,1,1,0.007439325467405299,0.014418845381203083,0.0,168276.1,2391.86,0.6844214897932962,0.2071522028681291,10259.49,1.0
2023-11-24,170847.29,120355.53,1,1,0.011479087759984026,0.014292809016005714,0.0,170681.24,2405.14,0.708472871198579,0.20355527525850353,10228.92,1.0
2023-11-27,172526.78,121190.22,1,1,0.013308889505793405,0.009839939571994138,0.0,172360.73,1679.49,0.7252678017633912,0.21190221816419041,10299.86,1.0
2023-11-28,173196.79,121468.85,1,1,0.0092206320730093,0.003887232480331182,0.0,173030.74,670.01,0.7319678640388773,0.21468845453304675,10323.54,1.0
2023-11-29,171386.49,123011.75,1,1,0.007879068160503822,-0.010462310144652931,0.0,171220.43,-1810.3,0.7138648517810434,0.23011747374960584,10454.67,1.0
2023-11-30,169666.12,122455.79,1,1,0.012271702527212984,-0.010047639088265892,0.0,169500.07,-1720.36,0.6966612404381053,0.22455794383286354,10407.42,1.0
2023-12-01,169097.1,122075.75,1,1,0.013869103412742733,-0.003357069604978058,0.0,168931.05,-569.02,0.6909710049816934,0.2207574609479794,10375.12,1.0
2023-12-04,168275.93,122382.73,1,1,0.014641514821569968,-0.00486097290603682,0.0,168109.88,-821.17,0.6827593124011803,0.22382726275809153,10401.21,1.0
2023-12-05,168912.93,121941.02,1,1,0.010252233163259001,0.003789198228040913,0.0,168746.88,637.0,0.6891293290313121,0.21941023094699091,10363.67,1.0
2023-12-06,169197.84,121724.76,0,0,0.003916039005673725,0.0036760690130483997,169197.84,0.0,620.33,0.6919784059177613,0.21724760322488043,10345.29,0.0
